"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
3050,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3050,"Valgoglio",NA,"","Commune","Commune","",""
3051,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3051,"Valleve",NA,"","Commune","Commune","",""
3052,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3052,"Valnegra",NA,"","Commune","Commune","",""
3053,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3053,"Valsecca",NA,"","Commune","Commune","",""
3054,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3054,"Valtorta",NA,"","Commune","Commune","",""
3055,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3055,"Vedeseta",NA,"","Commune","Commune","",""
3056,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3056,"Verdellino",NA,"","Commune","Commune","",""
3057,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3057,"Verdello",NA,"","Commune","Commune","",""
3058,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3058,"Vertova",NA,"","Commune","Commune","",""
3059,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3059,"Viadanica",NA,"","Commune","Commune","",""
3060,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3060,"Vigano San Martino",NA,"","Commune","Commune","",""
3061,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3061,"Vigolo",NA,"","Commune","Commune","",""
3062,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3062,"Villa d' Adda",NA,"","Commune","Commune","",""
3063,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3063,"Villa d' Almè",NA,"","Commune","Commune","",""
3064,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3064,"Villa d' Ogna",NA,"","Commune","Commune","",""
3065,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3065,"Villa Di Serio",NA,"","Commune","Commune","",""
3066,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3066,"Villongo",NA,"","Commune","Commune","",""
3067,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3067,"Vilminore Di Scalve",NA,"","Commune","Commune","",""
3068,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3068,"Zandobbio",NA,"","Commune","Commune","",""
3069,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3069,"Zanica",NA,"","Commune","Commune","",""
3070,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",3070,"Zogno",NA,"","Commune","Commune","",""
3071,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3071,"Acquafredda",NA,"","Commune","Commune","",""
3072,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3072,"Adro",NA,"","Commune","Commune","",""
3073,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3073,"Agnosine",NA,"","Commune","Commune","",""
3074,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3074,"Alfianello",NA,"","Commune","Commune","",""
3075,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3075,"Anfo",NA,"","Commune","Commune","",""
3076,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3076,"Angolo Terme",NA,"","Commune","Commune","",""
3077,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3077,"Artogne",NA,"","Commune","Commune","",""
3078,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3078,"Azzano Mella",NA,"","Commune","Commune","",""
3079,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3079,"Bagnolo Mella",NA,"","Commune","Commune","",""
3080,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3080,"Bagolino",NA,"","Commune","Commune","",""
3081,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3081,"Barbariga",NA,"","Commune","Commune","",""
3082,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3082,"Barghe",NA,"","Commune","Commune","",""
3083,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3083,"Bassano Bresciano",NA,"","Commune","Commune","",""
3084,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3084,"Bedizzole",NA,"","Commune","Commune","",""
3085,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3085,"Berlingo",NA,"","Commune","Commune","",""
3086,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3086,"Berzo Demo",NA,"","Commune","Commune","",""
3087,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3087,"Berzo Inferiore",NA,"","Commune","Commune","",""
3088,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3088,"Bienno",NA,"","Commune","Commune","",""
3089,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3089,"Bione",NA,"","Commune","Commune","",""
3090,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3090,"Borgo San Giacomo",NA,"","Commune","Commune","",""
3091,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3091,"Borgosatollo",NA,"","Commune","Commune","",""
3092,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3092,"Borno",NA,"","Commune","Commune","",""
3093,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3093,"Botticino",NA,"","Commune","Commune","",""
3094,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3094,"Bovegno",NA,"","Commune","Commune","",""
3095,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3095,"Bovezzo",NA,"","Commune","Commune","",""
3096,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3096,"Brandico",NA,"","Commune","Commune","",""
3097,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3097,"Braone",NA,"","Commune","Commune","",""
3098,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3098,"Breno",NA,"","Commune","Commune","",""
3099,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3099,"Brescia",NA,"","Commune","Commune","",""
3100,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3100,"Brione",NA,"","Commune","Commune","",""
3101,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3101,"Caino",NA,"","Commune","Commune","",""
3102,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3102,"Calcinato",NA,"","Commune","Commune","",""
3103,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3103,"Calvagese Della Riviera",NA,"","Commune","Commune","",""
3104,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3104,"Calvisano",NA,"","Commune","Commune","",""
3105,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3105,"Capo Di Ponte",NA,"","Commune","Commune","",""
3106,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3106,"Capovalle",NA,"","Commune","Commune","",""
3107,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3107,"Capriano Del Colle",NA,"","Commune","Commune","",""
3108,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3108,"Capriolo",NA,"","Commune","Commune","",""
3109,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3109,"Carpenedolo",NA,"","Commune","Commune","",""
3110,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3110,"Castegnato",NA,"","Commune","Commune","",""
3111,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3111,"Castel Mella",NA,"","Commune","Commune","",""
3112,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3112,"Castelcovati",NA,"","Commune","Commune","",""
3113,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3113,"Castenedolo",NA,"","Commune","Commune","",""
3114,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3114,"Casto",NA,"","Commune","Commune","",""
3115,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3115,"Castrezzato",NA,"","Commune","Commune","",""
3116,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3116,"Cazzago San Martino",NA,"","Commune","Commune","",""
3117,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3117,"Cedegolo",NA,"","Commune","Commune","",""
3118,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3118,"Cellatica",NA,"","Commune","Commune","",""
3119,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3119,"Cerveno",NA,"","Commune","Commune","",""
3120,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3120,"Ceto",NA,"","Commune","Commune","",""
3121,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3121,"Cevo",NA,"","Commune","Commune","",""
3122,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3122,"Chiari",NA,"","Commune","Commune","",""
3123,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3123,"Cigole",NA,"","Commune","Commune","",""
3124,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3124,"Cimbergo",NA,"","Commune","Commune","",""
3125,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3125,"Cividate Camuno",NA,"","Commune","Commune","",""
3126,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3126,"Coccaglio",NA,"","Commune","Commune","",""
3127,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3127,"Collebeato",NA,"","Commune","Commune","",""
3128,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3128,"Collio",NA,"","Commune","Commune","",""
3129,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3129,"Cologne",NA,"","Commune","Commune","",""
3130,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3130,"Comezzano-Cizzago",NA,"","Commune","Commune","",""
3131,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3131,"Concesio",NA,"","Commune","Commune","",""
3132,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3132,"Corte Franca",NA,"","Commune","Commune","",""
3133,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3133,"Corteno Golgi",NA,"","Commune","Commune","",""
3134,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3134,"Corzano",NA,"","Commune","Commune","",""
3135,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3135,"Darfo Boario Terme",NA,"","Commune","Commune","",""
3136,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3136,"Dello",NA,"","Commune","Commune","",""
3137,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3137,"Desenzano Del Garda",NA,"","Commune","Commune","",""
3138,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3138,"Edolo",NA,"","Commune","Commune","",""
3139,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3139,"Erbusco",NA,"","Commune","Commune","",""
3140,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3140,"Esine",NA,"","Commune","Commune","",""
3141,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3141,"Fiesse",NA,"","Commune","Commune","",""
3142,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3142,"Flero",NA,"","Commune","Commune","",""
3143,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3143,"Gambara",NA,"","Commune","Commune","",""
3144,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3144,"Gardone Riviera",NA,"","Commune","Commune","",""
3145,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3145,"Gardone Val Trompia",NA,"","Commune","Commune","",""
3146,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3146,"Gargnano",NA,"","Commune","Commune","",""
3147,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3147,"Gavardo",NA,"","Commune","Commune","",""
3148,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3148,"Ghedi",NA,"","Commune","Commune","",""
3149,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3149,"Gianico",NA,"","Commune","Commune","",""
3150,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3150,"Gottolengo",NA,"","Commune","Commune","",""
3151,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3151,"Gussago",NA,"","Commune","Commune","",""
3152,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3152,"Idro",NA,"","Commune","Commune","",""
3153,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3153,"Incudine",NA,"","Commune","Commune","",""
3154,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3154,"Irma",NA,"","Commune","Commune","",""
3155,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3155,"Iseo",NA,"","Commune","Commune","",""
3156,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3156,"Isorella",NA,"","Commune","Commune","",""
3157,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3157,"Lavenone",NA,"","Commune","Commune","",""
3158,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3158,"Leno",NA,"","Commune","Commune","",""
3159,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3159,"Limone Sul Garda",NA,"","Commune","Commune","",""
3160,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3160,"Lodrino",NA,"","Commune","Commune","",""
3161,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3161,"Lograto",NA,"","Commune","Commune","",""
3162,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3162,"Lonato",NA,"","Commune","Commune","",""
3163,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3163,"Longhena",NA,"","Commune","Commune","",""
3164,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3164,"Losine",NA,"","Commune","Commune","",""
3165,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3165,"Lozio",NA,"","Commune","Commune","",""
3166,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3166,"Lumezzane",NA,"","Commune","Commune","",""
3167,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3167,"Maclodio",NA,"","Commune","Commune","",""
3168,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3168,"Magasa",NA,"","Commune","Commune","",""
3169,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3169,"Mairano",NA,"","Commune","Commune","",""
3170,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3170,"Malegno",NA,"","Commune","Commune","",""
3171,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3171,"Malonno",NA,"","Commune","Commune","",""
3172,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3172,"Manerba Del Garda",NA,"","Commune","Commune","",""
3173,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3173,"Manerbio",NA,"","Commune","Commune","",""
3174,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3174,"Marcheno",NA,"","Commune","Commune","",""
3175,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3175,"Marmentino",NA,"","Commune","Commune","",""
3176,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3176,"Marone",NA,"","Commune","Commune","",""
3177,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3177,"Mazzano",NA,"","Commune","Commune","",""
3178,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3178,"Milzano",NA,"","Commune","Commune","",""
3179,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3179,"Moniga Del Garda",NA,"","Commune","Commune","",""
3180,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3180,"Monno",NA,"","Commune","Commune","",""
3181,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3181,"Monte Isola",NA,"","Commune","Commune","",""
3182,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3182,"Monticelli Brusati",NA,"","Commune","Commune","",""
3183,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3183,"Montichiari",NA,"","Commune","Commune","",""
3184,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3184,"Montirone",NA,"","Commune","Commune","",""
3185,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3185,"Mura",NA,"","Commune","Commune","",""
3186,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3186,"Muscoline",NA,"","Commune","Commune","",""
3187,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3187,"Nave",NA,"","Commune","Commune","",""
3188,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3188,"Niardo",NA,"","Commune","Commune","",""
3189,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3189,"Nuvolento",NA,"","Commune","Commune","",""
3190,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3190,"Nuvolera",NA,"","Commune","Commune","",""
3191,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3191,"Odolo",NA,"","Commune","Commune","",""
3192,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3192,"Offlaga",NA,"","Commune","Commune","",""
3193,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3193,"Ome",NA,"","Commune","Commune","",""
3194,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3194,"Ono San Pietro",NA,"","Commune","Commune","",""
3195,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3195,"Orzinuovi",NA,"","Commune","Commune","",""
3196,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3196,"Orzivecchi",NA,"","Commune","Commune","",""
3197,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3197,"Ospitaletto",NA,"","Commune","Commune","",""
3198,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3198,"Ossimo",NA,"","Commune","Commune","",""
3199,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3199,"Padenghe Sul Garda",NA,"","Commune","Commune","",""
3200,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3200,"Paderno Franciacorta",NA,"","Commune","Commune","",""
3201,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3201,"Paisco Loveno",NA,"","Commune","Commune","",""
3202,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3202,"Paitone",NA,"","Commune","Commune","",""
3203,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3203,"Palazzolo sull' Oglio",NA,"","Commune","Commune","",""
3204,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3204,"Paratico",NA,"","Commune","Commune","",""
3205,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3205,"Paspardo",NA,"","Commune","Commune","",""
3206,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3206,"Passirano",NA,"","Commune","Commune","",""
3207,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3207,"Pavone Del Mella",NA,"","Commune","Commune","",""
3208,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3208,"Pertica Alta",NA,"","Commune","Commune","",""
3209,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3209,"Pertica Bassa",NA,"","Commune","Commune","",""
3210,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3210,"Pezzaze",NA,"","Commune","Commune","",""
3211,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3211,"Pian Camuno",NA,"","Commune","Commune","",""
3212,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3212,"Piancogno",NA,"","Commune","Commune","",""
3213,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3213,"Pisogne",NA,"","Commune","Commune","",""
3214,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3214,"Polaveno",NA,"","Commune","Commune","",""
3215,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3215,"Polpenazze Del Garda",NA,"","Commune","Commune","",""
3216,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3216,"Pompiano",NA,"","Commune","Commune","",""
3217,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3217,"Poncarale",NA,"","Commune","Commune","",""
3218,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3218,"Ponte Di Legno",NA,"","Commune","Commune","",""
3219,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3219,"Pontevico",NA,"","Commune","Commune","",""
3220,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3220,"Pontoglio",NA,"","Commune","Commune","",""
3221,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3221,"Pozzolengo",NA,"","Commune","Commune","",""
3222,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3222,"Pralboino",NA,"","Commune","Commune","",""
3223,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3223,"Preseglie",NA,"","Commune","Commune","",""
3224,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3224,"Prestine",NA,"","Commune","Commune","",""
3225,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3225,"Prevalle",NA,"","Commune","Commune","",""
3226,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3226,"Provaglio d' Iseo",NA,"","Commune","Commune","",""
3227,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3227,"Provaglio Val Sabbia",NA,"","Commune","Commune","",""
3228,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3228,"Puegnago Sul Garda",NA,"","Commune","Commune","",""
3229,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3229,"Quinzano d' Oglio",NA,"","Commune","Commune","",""
3230,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3230,"Remedello",NA,"","Commune","Commune","",""
3231,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3231,"Rezzato",NA,"","Commune","Commune","",""
3232,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3232,"Roè Volciano",NA,"","Commune","Commune","",""
3233,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3233,"Roccafranca",NA,"","Commune","Commune","",""
3234,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3234,"Rodengo-Saiano",NA,"","Commune","Commune","",""
3235,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3235,"Roncadelle",NA,"","Commune","Commune","",""
3236,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3236,"Rovato",NA,"","Commune","Commune","",""
3237,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3237,"Rudiano",NA,"","Commune","Commune","",""
3238,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3238,"Sabbio Chiese",NA,"","Commune","Commune","",""
3239,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3239,"Salò",NA,"","Commune","Commune","",""
3240,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3240,"Sale Marasino",NA,"","Commune","Commune","",""
3241,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3241,"San Felice Del Benaco",NA,"","Commune","Commune","",""
3242,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3242,"San Gervasio Bresciano",NA,"","Commune","Commune","",""
3243,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3243,"San Paolo",NA,"","Commune","Commune","",""
3244,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3244,"San Zeno Naviglio",NA,"","Commune","Commune","",""
3245,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3245,"Sarezzo",NA,"","Commune","Commune","",""
3246,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3246,"Saviore dell' Adamello",NA,"","Commune","Commune","",""
3247,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3247,"Sellero",NA,"","Commune","Commune","",""
3248,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3248,"Seniga",NA,"","Commune","Commune","",""
3249,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3249,"Serle",NA,"","Commune","Commune","",""
3250,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3250,"Sirmione",NA,"","Commune","Commune","",""
3251,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3251,"Soiano Del Lago",NA,"","Commune","Commune","",""
3252,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3252,"Sonico",NA,"","Commune","Commune","",""
3253,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3253,"Sulzano",NA,"","Commune","Commune","",""
3254,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3254,"Tavernole Sul Mella",NA,"","Commune","Commune","",""
3255,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3255,"Temù",NA,"","Commune","Commune","",""
3256,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3256,"Tignale",NA,"","Commune","Commune","",""
3257,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3257,"Torbole Casaglia",NA,"","Commune","Commune","",""
3258,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3258,"Toscolano-Maderno",NA,"","Commune","Commune","",""
3259,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3259,"Travagliato",NA,"","Commune","Commune","",""
3260,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3260,"Tremosine",NA,"","Commune","Commune","",""
3261,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3261,"Trenzano",NA,"","Commune","Commune","",""
3262,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3262,"Treviso Bresciano",NA,"","Commune","Commune","",""
3263,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3263,"Urago d' Oglio",NA,"","Commune","Commune","",""
3264,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3264,"Vallio Terme",NA,"","Commune","Commune","",""
3265,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3265,"Valvestino",NA,"","Commune","Commune","",""
3266,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3266,"Verolanuova",NA,"","Commune","Commune","",""
3267,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3267,"Verolavecchia",NA,"","Commune","Commune","",""
3268,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3268,"Vestone",NA,"","Commune","Commune","",""
3269,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3269,"Vezza d' Oglio",NA,"","Commune","Commune","",""
3270,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3270,"Villa Carcina",NA,"","Commune","Commune","",""
3271,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3271,"Villachiara",NA,"","Commune","Commune","",""
3272,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3272,"Villanuova Sul Clisi",NA,"","Commune","Commune","",""
3273,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3273,"Vione",NA,"","Commune","Commune","",""
3274,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3274,"Visano",NA,"","Commune","Commune","",""
3275,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3275,"Vobarno",NA,"","Commune","Commune","",""
3276,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3276,"Zone",NA,"","Commune","Commune","",""
3277,112,"ITA","Italy",10,"Lombardia",47,"Como",3277,"Albavilla",NA,"","Commune","Commune","",""
3278,112,"ITA","Italy",10,"Lombardia",47,"Como",3278,"Albese Con Cassano",NA,"","Commune","Commune","",""
3279,112,"ITA","Italy",10,"Lombardia",47,"Como",3279,"Albiolo",NA,"","Commune","Commune","",""
3280,112,"ITA","Italy",10,"Lombardia",47,"Como",3280,"Alserio",NA,"","Commune","Commune","",""
3281,112,"ITA","Italy",10,"Lombardia",47,"Como",3281,"Alzate Brianza",NA,"","Commune","Commune","",""
3282,112,"ITA","Italy",10,"Lombardia",47,"Como",3282,"Anzano Del Parco",NA,"","Commune","Commune","",""
3283,112,"ITA","Italy",10,"Lombardia",47,"Como",3283,"Appiano Gentile",NA,"","Commune","Commune","",""
3284,112,"ITA","Italy",10,"Lombardia",47,"Como",3284,"Argegno",NA,"","Commune","Commune","",""
3285,112,"ITA","Italy",10,"Lombardia",47,"Como",3285,"Arosio",NA,"","Commune","Commune","",""
3286,112,"ITA","Italy",10,"Lombardia",47,"Como",3286,"Asso",NA,"","Commune","Commune","",""
3287,112,"ITA","Italy",10,"Lombardia",47,"Como",3287,"Barni",NA,"","Commune","Commune","",""
3288,112,"ITA","Italy",10,"Lombardia",47,"Como",3288,"Bellagio",NA,"","Commune","Commune","",""
3289,112,"ITA","Italy",10,"Lombardia",47,"Como",3289,"Bene Lario",NA,"","Commune","Commune","",""
